date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo,elo_diff,log_odds,is_upset_game,home_b2b,away_b2b,b2b_advantage,home_win_float,home_recent_wr,point_diff,month
2005-12-14,2006,UTA,POR,82,77,1,0.71790946,1408.9061,1346.6337,62.272399999999834,0.9341153740354641,0,0,0,0,1.0,0.3,5,12
2005-12-14,2006,TOR,CHI,94,105,0,0.46376425,1379.145,1504.3684,-125.22340000000008,-0.14519755711506482,1,0,1,1,0.0,0.1,-11,12
2005-12-14,2006,PHI,ATL,106,101,1,0.84002978,1485.4498,1297.3477,188.10210000000006,1.6584496644283075,0,0,1,1,1.0,0.8,5,12
2005-12-14,2006,NOK,LAC,102,89,1,0.44711325,1407.0181,1543.9055,-136.88740000000007,-0.2123412720857397,1,0,1,1,1.0,0.5,13,12
2005-12-14,2006,NJN,CHA,83,91,0,0.79277569,1483.6553,1350.5714,133.08389999999986,1.3417384844907472,0,1,1,0,0.0,0.5,-8,12
2005-12-14,2006,NYK,ORL,90,105,0,0.65637118,1407.146,1394.722,12.423999999999978,0.6471643859937787,0,0,0,0,0.0,0.4,-15,12
2005-12-14,2006,MEM,LAL,79,94,0,0.744941,1584.3413,1498.1488,86.19250000000011,1.0718101257470194,0,0,0,0,0.0,0.6,-15,12
2005-12-14,2006,GSW,HOU,105,111,0,0.60851079,1529.6499,1553.0305,-23.380600000000186,0.4410566874572612,0,1,0,-1,0.0,0.6,-6,12
2005-12-14,2006,DET,SAC,109,98,1,0.82788378,1676.9282,1504.0692,172.85900000000015,1.5707028300976993,0,0,1,1,1.0,0.9,11,12
2005-12-14,2006,DAL,PHO,102,96,1,0.66135961,1648.3026,1632.0231,16.27949999999987,0.6693589804198067,0,0,0,0,1.0,0.7,6,12
2005-12-14,2006,BOS,IND,85,71,1,0.50910711,1475.2457,1568.9167,-93.67100000000005,0.036432467238133454,0,0,0,0,1.0,0.5,14,12
2005-12-14,2006,MIL,MIA,83,100,0,0.47121495,1465.7528,1585.7769,-120.02410000000009,-0.1152676591323961,1,0,1,1,0.0,0.6,-17,12
2005-12-15,2006,CLE,DEN,94,85,1,0.55365443,1490.0575,1552.6305,-62.57300000000009,0.2154472446873177,0,0,0,0,1.0,0.7,9,12
2005-12-15,2006,MIN,SAS,88,90,0,0.48826402,1565.2632,1673.4197,-108.15649999999982,-0.04695254578842983,1,0,0,0,0.0,0.7,-2,12
2005-12-15,2006,SEA,HOU,98,104,0,0.5112837,1470.8979,1563.0559,-92.15800000000013,0.045142462493160444,0,0,1,1,0.0,0.5,-6,12
2005-12-16,2006,NJN,DEN,115,106,1,0.53128302,1465.96,1544.1938,-78.23379999999997,0.12529573933094776,0,0,1,1,1.0,0.4,9,12
2005-12-16,2006,POR,SEA,99,111,0,0.47150579,1343.1195,1462.9408,-119.82130000000006,-0.1141004696522205,1,0,1,1,0.0,0.4,-12,12
2005-12-16,2006,PHI,MIA,105,112,0,0.48261711,1487.2797,1599.3634,-112.08369999999991,-0.06955959559140008,1,0,0,0,0.0,0.8,-7,12
2005-12-16,2006,NOK,PHO,88,101,0,0.35168526,1420.9789,1627.2316,-206.2527,-0.611639661970123,1,0,0,0,0.0,0.5555555555555556,-13,12
2005-12-16,2006,TOR,GSW,98,108,0,0.42784506,1369.1337,1519.6245,-150.4907999999998,-0.29064870987887687,1,0,0,0,0.0,0.1,-10,12
2005-12-16,2006,IND,UTA,93,83,1,0.8028478,1556.3529,1412.4203,143.9326000000001,1.4041891324044609,0,0,0,0,1.0,0.7,10,12
2005-12-16,2006,DET,CHI,110,82,1,0.8218981,1680.0396,1514.3798,165.65980000000013,1.5292605574176006,0,0,0,0,1.0,0.9,28,12
2005-12-16,2006,DAL,ORL,109,103,1,0.8755731,1653.0941,1414.1428,238.95129999999995,1.9511602404780173,0,0,0,0,1.0,0.7,6,12
2005-12-16,2006,BOS,MIL,96,100,0,0.68585801,1487.8096,1452.1663,35.643299999999954,0.7808255394614607,0,0,0,0,0.0,0.6,-4,12
2005-12-16,2006,ATL,NYK,122,111,1,0.51121259,1295.5178,1387.7252,-92.2074,0.044857878469822775,0,0,0,0,1.0,0.2,11,12
2005-12-16,2006,LAL,WAS,97,91,1,0.6903013,1521.7186,1482.4789,39.23969999999986,0.801528276358127,0,0,0,0,1.0,0.4,6,12
2005-12-17,2006,CHA,DET,78,103,0,0.22196814,1368.2667,1686.1494,-317.8827000000001,-1.2542336177223061,1,0,1,1,0.0,0.4,-25,12
2005-12-17,2006,CHI,BOS,118,86,1,0.67905724,1508.2699,1478.0784,30.191499999999905,0.7494426318591143,0,1,1,0,1.0,0.5,32,12
2005-12-17,2006,CLE,MIA,115,107,1,0.48717761,1498.4941,1607.406,-108.91190000000006,-0.05130080999616185,1,0,1,1,1.0,0.7,8,12
2005-12-17,2006,LAC,HOU,89,81,1,0.58400536,1529.9447,1571.0131,-41.06839999999988,0.3392377829015522,0,0,0,0,1.0,0.8,8,12
2005-12-17,2006,MEM,PHO,91,87,1,0.53677028,1560.7715,1635.1747,-74.40319999999997,0.14734713028998675,0,0,1,1,1.0,0.6,4,12
2005-12-17,2006,MIL,UTA,80,88,0,0.70685709,1461.8975,1408.9966,52.90090000000009,0.8801682687208474,0,1,1,0,0.0,0.6,-8,12
2005-12-17,2006,NYK,IND,96,102,0,0.38311619,1377.0275,1559.7766,-182.7491,-0.47634238204836715,1,1,1,0,0.0,0.4,-6,12
2005-12-17,2006,SAS,SAC,90,89,1,0.8313747,1678.1075,1500.9579,177.14959999999996,1.5954014962042555,0,0,0,0,1.0,0.9,1,12
2005-12-18,2006,TOR,PHI,80,107,0,0.47320268,1360.5985,1479.2371,-118.6386,-0.10729208877938709,1,0,0,0,0.0,0.1,-27,12
2005-12-18,2006,POR,WAS,97,92,1,0.43439472,1332.3177,1478.1693,-145.85159999999996,-0.26394283767631954,1,0,0,0,1.0,0.3,5,12
2005-12-18,2006,NOK,SAS,89,76,1,0.277549,1413.0358,1679.2233,-266.1875,-0.9566521048264179,1,0,1,1,1.0,0.5,13,12
2005-12-18,2006,DAL,MIN,102,95,1,0.75342095,1654.6079,1560.5753,94.0326,1.116941466361543,0,0,0,0,1.0,0.7,7,12
2005-12-18,2006,LAL,HOU,74,76,0,0.58860904,1526.0282,1563.7993,-37.77109999999993,0.35821818849914483,0,0,1,1,0.0,0.5,-2,12
2005-12-18,2006,ATL,DEN,110,107,1,0.3224273,1306.2156,1535.2252,-229.0096000000001,-0.7426391702789711,1,0,0,0,1.0,0.3,3,12
2005-12-18,2006,NJN,GSW,118,90,1,0.56690228,1474.9286,1528.1597,-53.23109999999997,0.2692235570529685,0,0,0,0,1.0,0.5,28,12
2005-12-19,2006,BOS,GSW,109,98,1,0.57703745,1464.7548,1510.7939,-46.03909999999996,0.3106235258690548,0,0,1,1,1.0,0.5,11,12
2005-12-19,2006,CHA,SAC,106,103,1,0.44436026,1361.0189,1499.8422,-138.82330000000002,-0.22348450657540975,1,0,0,0,1.0,0.3,3,12
2005-12-19,2006,MEM,DET,104,106,0,0.46138778,1566.5132,1693.3972,-126.88400000000001,-0.15475700965140424,1,0,0,0,0.0,0.7,-2,12
2005-12-19,2006,ORL,TOR,90,92,0,0.72788358,1412.629,1341.7062,70.92279999999982,0.9839111247214765,0,0,1,1,0.0,0.5,-2,12
2005-12-19,2006,SEA,WAS,111,101,1,0.64513791,1473.7426,1469.9054,3.837199999999939,0.5977348699516083,0,0,1,1,1.0,0.4,10,12
2005-12-20,2006,MIL,SAS,109,107,1,0.34478849,1447.2731,1658.8046,-211.53149999999982,-0.6420269445040269,1,0,0,0,1.0,0.5,2,12
2005-12-20,2006,PHO,SEA,111,83,1,0.80732584,1629.433,1480.5428,148.89020000000005,1.4327268766447483,0,0,1,1,1.0,0.8,28,12
2005-12-20,2006,NJN,LAC,99,85,1,0.57868743,1492.2943,1537.1584,-44.86410000000001,0.31738748011023715,0,0,0,0,1.0,0.5,14,12
2005-12-20,2006,MIA,ATL,111,92,1,0.90086001,1598.027,1314.6636,283.36339999999996,2.2068169719160777,0,0,0,0,1.0,0.8,19,12
2005-12-20,2006,CHI,CHA,92,105,0,0.81200302,1521.5935,1367.4308,154.16269999999986,1.4630781551762129,0,0,1,1,0.0,0.5,-13,12
2005-12-20,2006,DET,POR,93,89,1,0.93287671,1697.7621,1340.5817,357.18039999999996,2.631741955950722,0,1,0,-1,1.0,0.9,4,12
2005-12-20,2006,CLE,UTA,110,85,1,0.74281299,1507.8732,1423.621,84.2521999999999,1.0606408276763148,0,0,0,0,1.0,0.7,25,12
2005-12-20,2006,LAL,DAL,112,90,1,0.44530705,1520.042,1658.1992,-138.1572000000001,-0.2196506749847921,1,0,0,0,1.0,0.5,22,12
2005-12-21,2006,PHI,GSW,111,100,1,0.63509661,1498.1294,1501.8646,-3.735200000000077,0.554144492696398,0,0,0,0,1.0,0.7,11,12
2005-12-21,2006,NYK,SAS,96,109,0,0.26146603,1371.4703,1651.8524,-280.38210000000004,-1.0383627302445018,1,0,1,1,0.0,0.4,-13,12
2005-12-21,2006,MIN,NOK,88,69,1,0.78359479,1556.984,1433.4545,123.52949999999987,1.2867394101588214,0,0,0,0,1.0,0.6,19,12
2005-12-21,2006,MEM,POR,89,79,1,0.86467391,1562.1483,1339.96,222.18830000000003,1.8546650984737632,0,0,1,1,1.0,0.6,10,12
2005-12-21,2006,ORL,NJN,85,96,0,0.50260013,1404.4808,1502.6741,-98.19329999999991,0.010400611743794589,0,0,1,1,0.0,0.5,-11,12
2005-12-21,2006,HOU,TOR,81,94,0,0.86314631,1569.7855,1349.8544,219.93110000000001,1.8416718069550646,0,0,0,0,0.0,0.4,-13,12
2005-12-21,2006,DEN,WAS,110,116,0,0.71953827,1526.7772,1463.1051,63.6721,0.9421724303453841,0,0,0,0,0.0,0.8,-6,12
2005-12-21,2006,BOS,UTA,101,89,1,0.71367645,1473.6841,1415.0264,58.65769999999998,0.9133072397868355,0,0,1,1,1.0,0.6,12,12
2005-12-21,2006,IND,LAC,97,75,1,0.68945807,1565.3337,1526.7787,38.554999999999836,0.797586947467235,0,0,1,1,1.0,0.8,22,12
2005-12-22,2006,CHI,CLE,100,108,0,0.61333966,1496.6163,1516.4678,-19.851499999999987,0.461372241283387,0,0,0,0,0.0,0.4,-8,12
2005-12-22,2006,SAC,DAL,95,105,0,0.43597928,1493.4303,1638.162,-144.73170000000005,-0.25749627090088306,1,0,0,0,0.0,0.5,-10,12
2005-12-23,2006,SEA,DAL,98,101,0,0.39641005,1473.8591,1646.8981,-173.03900000000021,-0.42044592299937544,1,0,1,1,0.0,0.4,-3,12
2005-12-23,2006,SAS,TOR,95,90,1,0.89868295,1657.4518,1378.2822,279.16959999999995,2.182675583729637,0,0,0,0,1.0,0.9,5,12
2005-12-23,2006,PHO,WAS,111,112,0,0.81725687,1636.1167,1475.9097,160.2070000000001,1.4978719407532495,0,0,0,0,0.0,0.9,-1,12
2005-12-23,2006,ORL,LAL,88,104,0,0.43321919,1393.3962,1540.0792,-146.683,-0.26872883987682167,1,0,0,0,0.0,0.5,-16,12
2005-12-23,2006,NYK,UTA,98,90,1,0.58096176,1365.871,1409.1134,-43.24239999999986,0.32672275406926926,0,0,0,0,1.0,0.3,8,12
2005-12-23,2006,MIN,POR,83,91,0,0.86659735,1562.788,1337.7268,225.0612000000001,1.8712024455258165,0,0,0,0,0.0,0.6,-8,12
2005-12-23,2006,MIL,NOK,101,94,1,0.67450291,1454.2252,1427.6505,26.57470000000012,0.7286224653566785,0,0,0,0,1.0,0.6,7,12
2005-12-23,2006,MEM,CHI,95,77,1,0.7377367,1564.3815,1484.7159,79.66560000000004,1.0342380211033124,0,0,1,1,1.0,0.6,18,12
2005-12-23,2006,DET,GSW,97,85,1,0.85193431,1698.3838,1494.4031,203.98070000000007,1.7498533895215667,0,0,0,0,1.0,0.9,12,12
2005-12-23,2006,DEN,HOU,108,86,1,0.60300589,1513.9727,1541.3577,-27.38499999999999,0.41800551768298905,0,0,0,0,1.0,0.7,22,12
2005-12-23,2006,CLE,IND,94,89,1,0.57603037,1528.3682,1575.1239,-46.75570000000016,0.3064985573336201,0,1,0,-1,1.0,0.7,5,12
2005-12-23,2006,CHA,LAC,88,97,0,0.46468464,1392.408,1516.9885,-124.58050000000003,-0.14149705108420246,1,0,0,0,0.0,0.4,-9,12
2005-12-23,2006,ATL,PHI,111,108,1,0.36883268,1312.2649,1505.5909,-193.32600000000002,-0.5372278959073991,1,0,0,0,1.0,0.4,3,12
2005-12-23,2006,MIA,NJN,88,95,0,0.74545962,1600.4257,1513.7587,86.66699999999992,1.0745414763673073,0,0,0,0,0.0,0.8,-7,12
2005-12-25,2006,DET,SAS,85,70,1,0.69443321,1701.1556,1658.5459,42.609699999999975,0.8209276044695368,0,0,0,0,1.0,0.9,15,12
2005-12-25,2006,MIA,LAL,97,92,1,0.68364143,1585.681,1551.8215,33.859500000000025,0.7705572663872373,0,0,0,0,1.0,0.7,5,12
2005-12-26,2006,WAS,LAL,94,91,1,0.5522691,1484.2531,1547.7996,-63.54650000000015,0.2098430429562464,0,0,1,1,1.0,0.6,3,12
2005-12-26,2006,UTA,MEM,105,102,1,0.40125081,1401.8347,1571.3663,-169.5315999999998,-0.4002561044422097,1,0,0,0,1.0,0.4,3,12
2005-12-26,2006,SEA,BOS,118,111,1,0.62679935,1469.6715,1479.597,-9.925500000000056,0.5185102601232687,0,0,0,0,1.0,0.4,7,12
2005-12-26,2006,SAC,POR,92,105,0,0.78570676,1484.6942,1358.9934,125.70079999999984,1.2992382818527612,0,0,0,0,0.0,0.4,-13,12
2005-12-26,2006,ORL,MIL,108,93,1,0.53227121,1381.6539,1459.1984,-77.54449999999997,0.12926453114565215,0,0,0,0,1.0,0.4,15,12
2005-12-26,2006,GSW,DEN,112,118,0,0.59179759,1491.6312,1527.1122,-35.480999999999995,0.371401510859363,0,0,0,0,0.0,0.5,-6,12
2005-12-26,2006,MIN,PHO,89,103,0,0.51977473,1541.5214,1627.7733,-86.25189999999998,0.0791401977821581,0,0,0,0,0.0,0.5,-14,12
2005-12-26,2006,DAL,IND,102,80,1,0.73998004,1651.0857,1569.4004,81.6853000000001,1.045864811715916,0,0,0,0,1.0,0.7,22,12
2005-12-26,2006,CLE,CHI,102,91,1,0.71096677,1534.0917,1477.7311,56.36059999999998,0.9000840240596787,0,0,0,0,1.0,0.7,11,12
2005-12-26,2006,NYK,NJN,101,109,0,0.42100695,1373.1497,1528.5033,-155.35360000000014,-0.31864113391419835,1,0,0,0,0.0,0.4,-8,12
2005-12-27,2006,SAS,IND,99,86,1,0.74876976,1651.1605,1561.45,89.71049999999991,1.092061726237807,0,0,1,1,1.0,0.9,13,12
2005-12-27,2006,NJN,CLE,96,91,1,0.63484305,1535.824,1539.7493,-3.925299999999879,0.5530505390904367,0,1,1,0,1.0,0.5,5,12
2005-12-27,2006,LAC,SAC,93,110,0,0.72068787,1525.8604,1461.1974,64.66300000000001,0.9478762253379874,0,0,1,1,0.0,0.8,-17,12
2005-12-27,2006,MIA,MIL,109,98,1,0.80188406,1589.703,1446.8262,142.8768,1.3981116138982883,0,0,1,1,1.0,0.7,11,12
2005-12-27,2006,DET,TOR,113,106,1,0.92294621,1708.541,1377.1881,331.35289999999986,2.4830671930754575,0,0,0,0,1.0,0.9,7,12
2005-12-27,2006,DEN,PHI,106,108,0,0.68975782,1536.7627,1497.9644,38.79829999999993,0.7989873289633392,0,1,0,-1,0.0,0.7,-2,12
2005-12-27,2006,ATL,CHA,90,93,0,0.55212945,1319.8915,1383.5361,-63.64460000000008,0.20927828765272158,0,0,0,0,0.0,0.5,-3,12
2005-12-27,2006,HOU,UTA,74,82,0,0.779432,1528.2181,1408.9238,119.29430000000002,1.2623594073843927,0,0,1,1,0.0,0.3,-8,12
2005-12-28,2006,TOR,ATL,108,102,1,0.71839732,1376.2242,1313.5331,62.691100000000006,0.9365256416336243,0,1,1,0,1.0,0.1,6,12
2005-12-28,2006,POR,PHI,95,91,1,0.4669883,1382.4902,1505.4625,-122.97230000000013,-0.13223917319870185,1,0,1,1,1.0,0.3,4,12
2005-12-28,2006,ORL,NYK,105,95,1,0.67655003,1394.0261,1365.829,28.19710000000009,0.7379619462206533,0,0,0,0,1.0,0.5,10,12
2005-12-28,2006,NOK,HOU,92,90,1,0.5167219,1422.6774,1511.0535,-88.37609999999995,0.06691255233358667,0,0,1,1,1.0,0.5,2,12
2005-12-28,2006,WAS,PHO,99,104,0,0.42547363,1489.1174,1641.2924,-152.17499999999995,-0.30034302681436476,1,0,0,0,0.0,0.6,-5,12
2005-12-28,2006,LAL,MEM,99,100,0,0.61130273,1542.9352,1564.2772,-21.3420000000001,0.45279148592223,0,0,0,0,0.0,0.5,-1,12
2005-12-28,2006,GSW,BOS,111,109,1,0.65091974,1481.9807,1473.7399,8.240800000000036,0.6230844773832411,0,0,0,0,1.0,0.5,2,12
2005-12-28,2006,CHA,CHI,93,80,1,0.5256241,1389.8945,1472.0735,-82.17899999999986,0.10258627098909302,0,1,0,-1,1.0,0.4,13,12
2005-12-28,2006,MIN,SEA,108,95,1,0.70634723,1528.0023,1475.5287,52.47360000000003,0.8777089254534681,0,0,0,0,1.0,0.5,13,12
2005-12-29,2006,DEN,SEA,105,112,0,0.71542817,1529.2645,1469.1149,60.149599999999964,0.9218954993773706,0,0,1,1,0.0,0.6,-7,12
2005-12-29,2006,DET,MIA,106,101,1,0.77630323,1709.5049,1593.3562,116.14869999999996,1.2442517702841704,0,0,0,0,1.0,0.9,5,12
2005-12-29,2006,SAS,NOK,111,84,1,0.86932856,1656.5059,1427.3046,229.20130000000017,1.8950350548456607,0,0,1,1,1.0,0.9,27,12
2005-12-30,2006,SAC,BOS,116,112,1,0.65955007,1485.5131,1470.6353,14.87779999999998,0.6612898211718703,0,0,0,0,1.0,0.4,4,12
2005-12-30,2006,POR,MEM,90,93,0,0.38660052,1389.3584,1569.5508,-180.1923999999999,-0.46162449374328984,1,0,0,0,0.0,0.4,-3,12
2005-12-30,2006,ORL,MIN,107,87,1,0.45079628,1400.1149,1534.4161,-134.30119999999988,-0.19745391904528206,1,0,0,0,1.0,0.5,20,12
2005-12-30,2006,NJN,ATL,99,91,1,0.87044644,1540.5967,1309.6796,230.91710000000012,1.9049118353708485,0,0,0,0,1.0,0.6,8,12
2005-12-30,2006,DAL,GSW,109,111,0,0.82877749,1659.0361,1485.0853,173.95080000000007,1.5769877668377128,0,0,0,0,0.0,0.7,-2,12
2005-12-30,2006,IND,TOR,97,99,0,0.83046669,1556.1046,1380.0778,176.02679999999987,1.5889383872948057,0,0,0,0,0.0,0.8,-2,12
2005-12-30,2006,CHA,PHO,100,110,0,0.30182341,1401.356,1647.0409,-245.68489999999997,-0.8386299552150711,1,0,0,0,0.0,0.5,-10,12
2005-12-30,2006,WAS,MIA,113,128,0,0.48949173,1483.3689,1590.6719,-107.30300000000011,-0.04203927219920662,1,0,1,1,0.0,0.6,-15,12
2005-12-30,2006,MIL,NYK,113,108,1,0.74191082,1443.173,1359.7402,83.43280000000004,1.0559238592802007,0,0,0,0,1.0,0.6,5,12
2005-12-31,2006,SEA,MEM,96,100,0,0.51339257,1482.9211,1573.6128,-90.69170000000008,0.05358309468298858,0,0,1,1,0.0,0.5,-4,12
2005-12-31,2006,NOK,DAL,90,95,0,0.32664701,1423.1135,1648.7792,-225.66570000000002,-0.723389588138819,1,0,1,1,0.0,0.6,-5,12
2005-12-31,2006,UTA,PHI,108,102,1,0.53948486,1426.0885,1498.5944,-72.50589999999988,0.1582689866494285,0,0,0,0,1.0,0.5,6,12
2005-12-31,2006,LAC,BOS,92,111,0,0.68487734,1501.5447,1466.6914,34.85329999999999,0.7762777935054899,0,0,1,1,0.0,0.7,-19,12
2005-12-31,2006,DEN,SAS,88,98,0,0.43526179,1515.4583,1660.6969,-145.2385999999999,-0.2604146142449469,1,0,0,0,0.0,0.5,-10,12
2005-12-31,2006,HOU,GSW,89,94,0,0.65462929,1506.4263,1495.3423,11.08400000000006,0.6394507411677695,0,0,1,1,0.0,0.2,-5,12
2005-12-31,2006,CLE,DET,97,84,1,0.39067596,1534.9766,1712.1892,-177.21260000000007,-0.4444717436478898,1,0,0,0,1.0,0.7,13,12
2005-12-31,2006,CHI,PHO,98,107,0,0.37055868,1460.6121,1652.6514,-192.0392999999999,-0.5298208211273265,1,0,1,1,0.0,0.4,-9,12
2006-01-01,2006,LAL,UTA,94,98,0,0.76455152,1537.6616,1433.0573,104.60429999999997,1.1777972883569026,0,0,1,1,0.0,0.4,-4,1
2006-01-01,2006,MIA,MIN,97,70,1,0.74676013,1603.7759,1515.9163,87.8596,1.081406876176897,0,0,0,0,1.0,0.7,27,1
2006-01-01,2006,POR,LAC,94,100,0,0.51154441,1385.2964,1477.2731,-91.97670000000016,0.046185846246618256,0,0,1,1,0.0,0.3,-6,1
2006-01-02,2006,NOK,CHA,103,86,1,0.67021149,1418.936,1395.7455,23.19049999999993,0.7091417460380306,0,0,0,0,1.0,0.6,17,1
2006-01-02,2006,IND,SEA,115,96,1,0.7261737,1545.8048,1476.3787,69.4260999999999,0.975295274997706,0,0,0,0,1.0,0.7,19,1
2006-01-02,2006,NYK,PHO,140,133,1,0.23732546,1356.5725,1659.3705,-302.798,-1.1673989404797531,1,0,0,0,1.0,0.4,7,1
2006-01-02,2006,CHI,MIL,92,93,0,0.65001851,1453.8929,1446.3407,7.552200000000084,0.6191205691793308,0,0,0,0,0.0,0.3,-1,1
2006-01-02,2006,DEN,BOS,120,110,1,0.66071117,1506.7399,1490.963,15.776900000000069,0.6664650317279184,0,0,0,0,1.0,0.4,10,1
2006-01-03,2006,ATL,TOR,97,108,0,0.52507985,1307.8195,1390.3776,-82.55809999999997,0.100403659518584,0,0,0,0,0.0,0.5,-11,1
2006-01-03,2006,DAL,POR,95,81,1,0.89680868,1652.9567,1377.334,275.6226999999999,2.1622577998955252,0,0,0,0,1.0,0.6,14,1
2006-01-03,2006,DET,ORL,108,99,1,0.89788872,1696.2743,1418.6147,277.65959999999995,2.173982932018632,0,0,0,0,1.0,0.9,9,1
2006-01-03,2006,MEM,GSW,104,94,1,0.73216939,1580.1553,1505.4547,74.7005999999999,1.0056571621181112,0,0,0,0,1.0,0.6,10,1
2006-01-03,2006,SAC,PHI,98,111,0,0.6371839,1489.4569,1491.6256,-2.1687000000001717,0.5631622138446462,0,0,0,0,0.0,0.4,-13,1
2006-01-03,2006,UTA,LAL,90,80,1,0.52663058,1444.6206,1526.0983,-81.47770000000014,0.10662321544777442,0,0,0,0,1.0,0.5,10,1
2006-01-03,2006,WAS,HOU,111,123,0,0.60484558,1470.2649,1496.3138,-26.048900000000003,0.42569655803743806,0,0,0,0,0.0,0.5,-12,1
2006-01-04,2006,PHO,PHI,105,85,1,0.79503906,1644.053,1508.566,135.48700000000008,1.3555718162452435,0,0,1,1,1.0,0.8,20,1
2006-01-04,2006,TOR,ORL,121,97,1,0.61996406,1402.1049,1417.0881,-14.983199999999897,0.48939567879018414,0,1,1,0,1.0,0.2,24,1
2006-01-04,2006,SAS,POR,106,75,1,0.90625572,1669.4153,1375.2928,294.12249999999995,2.268750857549988,0,0,1,1,1.0,0.9,31,1
2006-01-04,2006,NOK,MIA,107,92,1,0.38010484,1427.7305,1612.6964,-184.96590000000015,-0.4891032591743288,1,0,0,0,1.0,0.7,15,1
2006-01-04,2006,MIN,DAL,91,78,1,0.43135568,1506.9957,1654.9978,-148.00210000000015,-0.2763221503727735,1,0,1,1,1.0,0.5,13,1
2006-01-04,2006,MIL,CLE,84,91,0,0.50172478,1452.09,1550.8915,-98.80150000000003,0.006899145358549402,0,0,0,0,0.0,0.6,-7,1
2006-01-04,2006,DEN,IND,106,86,1,0.58515793,1513.1848,1553.4287,-40.24389999999994,0.3439838806143551,0,0,0,0,1.0,0.4,20,1
2006-01-04,2006,CHI,SEA,97,101,0,0.61230206,1448.1437,1468.7548,-20.61109999999985,0.4569991889866673,0,0,0,0,0.0,0.2,-4,1
2006-01-04,2006,BOS,CHA,109,106,1,0.75718123,1484.5181,1386.951,97.56709999999998,1.137287263592036,0,0,0,0,1.0,0.6,3,1
2006-01-05,2006,CLE,HOU,81,90,0,0.7010572,1559.3413,1511.2751,48.06619999999998,0.852337227336253,0,1,0,-1,0.0,0.7,-9,1
2006-01-05,2006,GSW,IND,89,99,0,0.58566529,1500.5775,1540.4583,-39.88079999999991,0.34607432106142905,0,0,1,1,0.0,0.5,-10,1
2006-01-06,2006,TOR,HOU,112,92,1,0.48360097,1415.3577,1526.757,-111.39930000000004,-0.06561965798982927,1,0,1,1,1.0,0.3,20,1
2006-01-06,2006,SAS,MIN,83,77,1,0.80931473,1672.6073,1521.4872,151.12009999999987,1.445563604124026,0,0,0,0,1.0,1.0,6,1
2006-01-06,2006,SAC,LAC,118,114,1,0.62303019,1472.5165,1485.2355,-12.719000000000051,0.5024298693637655,0,0,0,0,1.0,0.3,4,1
2006-01-06,2006,PHO,MIA,111,93,1,0.7092548,1649.7031,1594.7872,54.915899999999965,0.8917675557048708,0,0,0,0,1.0,0.8,18,1
2006-01-06,2006,NYK,WAS,113,92,1,0.52385169,1371.89,1455.3036,-83.41359999999986,0.09547922647586399,0,0,0,0,1.0,0.4,21,1
2006-01-06,2006,NOK,POR,90,80,1,0.73085594,1445.6396,1372.1008,73.53880000000004,0.998969588824093,0,0,0,0,1.0,0.7,10,1
2006-01-06,2006,MIL,CHI,91,105,0,0.64504486,1443.6401,1439.8735,3.766600000000153,0.5973284466542439,0,0,0,0,0.0,0.6,-14,1
2006-01-06,2006,MEM,UTA,87,65,1,0.79054129,1585.0325,1454.302,130.73050000000012,1.328191251643055,0,0,0,0,1.0,0.7,22,1
2006-01-06,2006,LAL,PHI,119,93,1,0.65776819,1516.4169,1502.9159,13.500999999999976,0.6533642570273714,0,0,0,0,1.0,0.4,26,1
2006-01-06,2006,DET,SEA,97,85,1,0.86371976,1697.8009,1477.0249,220.77600000000007,1.846535003129599,0,0,0,0,1.0,0.9,12,1
2006-01-06,2006,DEN,DAL,112,114,0,0.47935888,1526.1553,1640.5063,-114.35100000000011,-0.08261143271012061,1,0,0,0,0.0,0.5,-2,1
2006-01-06,2006,BOS,ATL,98,103,0,0.84208298,1486.8625,1296.0922,190.7702999999999,1.6738088489298917,0,0,0,0,0.0,0.7,-5,1
2006-01-06,2006,NJN,ORL,113,106,1,0.79796368,1542.4568,1403.8353,138.62149999999997,1.3736155944609945,0,0,0,0,1.0,0.6,7,1
2006-01-07,2006,LAC,LAL,109,112,0,0.57426459,1480.7784,1528.7896,-48.011200000000144,0.2992721959318199,0,1,1,0,0.0,0.6,-3,1
2006-01-07,2006,WAS,BOS,103,102,1,0.59657115,1439.3759,1471.4177,-32.04179999999997,0.39119837100678173,0,1,1,0,1.0,0.4,1,1
2006-01-07,2006,PHO,SAS,91,86,1,0.61657202,1657.583,1675.063,-17.480000000000018,0.47502332737455155,0,1,1,0,1.0,0.8,5,1
2006-01-07,2006,DET,UTA,90,94,0,0.88365567,1700.3248,1448.1097,252.21510000000012,2.0275133083001577,0,1,1,0,0.0,1.0,-4,1
2006-01-07,2006,ORL,CHA,108,92,1,0.66148168,1400.9808,1384.6066,16.374199999999973,0.6699040735736137,0,1,0,-1,1.0,0.5,16,1
2006-01-07,2006,CLE,MIL,96,88,1,0.77846056,1543.8595,1425.5453,118.31420000000003,1.2567176916228966,0,0,1,1,1.0,0.7,8,1
2006-01-07,2006,DAL,MIN,83,79,1,0.78604954,1645.0862,1519.0315,126.05469999999991,1.3012753208633,0,1,1,0,1.0,0.7,4,1
